"id","label"
"http://purl.org/sig/ont/fma/fma15429","Medial inferior segmental branch of left portal vein"
"http://purl.org/sig/ont/fma/fma15431","Lateral superior segmental branch of left portal vein"
"http://purl.org/sig/ont/fma/fma15432","Lateral inferior segmental branch of left portal vein"
"http://purl.org/sig/ont/fma/fma15569","Quadratus lumborum"
"http://purl.org/sig/ont/fma/fma15796","Posterior superior segmental tributary of right hepatic vein"
"http://purl.org/sig/ont/fma/fma15797","Posterior inferior segmental tributary of right hepatic vein"
"http://purl.org/sig/ont/fma/fma15798","Anterior superior segmental tributary of right hepatic vein"
"http://purl.org/sig/ont/fma/fma15800","Anterior inferior segmental tributary of middle hepatic vein"
"http://purl.org/sig/ont/fma/fma15801","Medial inferior segmental tributary of middle hepatic vein"
"http://purl.org/sig/ont/fma/fma15802","Medial superior segmental tributary of left hepatic vein"
"http://purl.org/sig/ont/fma/fma15803","Lateral superior segmental tributary of left hepatic vein"
"http://purl.org/sig/ont/fma/fma15804","Lateral inferior segmental tributary of left hepatic vein"
"http://purl.org/sig/ont/fma/fma16094","Pedicle of first lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16095","Pedicle of second lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16096","Pedicle of third lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16097","Pedicle of fourth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16098","Pedicle of fifth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16128","Superior articular process of first lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16129","Superior articular process of second lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16130","Superior articular process of third lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16131","Superior articular process of fourth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16132","Superior articular process of fifth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16137","Inferior articular process of first lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16138","Inferior articular process of second lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16139","Inferior articular process of third lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16140","Inferior articular process of fourth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16141","Inferior articular process of fifth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16164","Lamina of first lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16165","Lamina of second lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16166","Lamina of third lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16167","Lamina of fourth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16168","Lamina of fifth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16179","Transverse process of first lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16180","Transverse process of second lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16181","Transverse process of third lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16182","Transverse process of fourth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16183","Transverse process of fifth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16196","Spinous process of first lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16197","Spinous process of second lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16198","Spinous process of third lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16199","Spinous process of fourth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16200","Spinous process of fifth lumbar vertebra"
"http://purl.org/sig/ont/fma/fma16215","Superior articular process of sacral vertebra"
"https://purl.org/ccf/ASCTB-TEMP_medial-inferior-mesenteric-ovary","medial inferior mesenteric ovary"
"https://purl.org/ccf/ASCTB-TEMP_medial-inferior-ovary","medial inferior ovary"
"https://purl.org/ccf/ASCTB-TEMP_medial-lenticulostriate-artery","medial lenticulostriate artery"
"https://purl.org/ccf/ASCTB-TEMP_medial-lumbar-intertransversarii-muscle","medial lumbar intertransversarii muscle"
"https://purl.org/ccf/ASCTB-TEMP_medial-lymph-node-of-common-illiac-lymph-nodes","medial lymph node of common illiac lymph nodes"
"https://purl.org/ccf/ASCTB-TEMP_medial-lymph-trunk-of-principal-axillary-lymph-vessel","medial lymph trunk of principal axillary lymph vessel"
"https://purl.org/ccf/ASCTB-TEMP_medial-lymphatic-pathway-of-upper-arm","medial lymphatic pathway of upper arm"
"https://purl.org/ccf/ASCTB-TEMP_medial-malleolus-of-tibia","medial malleolus of tibia"
"https://purl.org/ccf/ASCTB-TEMP_medial-ovary","medial ovary"
"https://purl.org/ccf/ASCTB-TEMP_medial-posterior-cervical-intertransversarii-muscle","medial posterior cervical intertransversarii muscle"
"https://purl.org/ccf/ASCTB-TEMP_medial-process-of-tuberosity-of-calcaneus","medial process of tuberosity of calcaneus"
"https://purl.org/ccf/ASCTB-TEMP_medial-proper-palmar-digital-artery-of-first-digit-of-hand","medial proper palmar digital artery of first digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_medial-proper-palmar-digital-vein-of-fifth-digit-of-hand","medial proper palmar digital vein of fifth digit of hand"
"https://purl.org/ccf/ASCTB-TEMP_medial-proper-plantar-digital-artery-of-fifth-digit-of-foot","medial proper plantar digital artery of fifth digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_medial-proper-plantar-digital-artery-of-first-digit-of-foot","medial proper plantar digital artery of first digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_medial-proper-plantar-digital-artery-of-fourth-digit-of-foot","medial proper plantar digital artery of fourth digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_medial-proper-plantar-digital-artery-of-second-digit-of-foot","medial proper plantar digital artery of second digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_medial-proper-plantar-digital-artery-of-third-digit-of-foot","medial proper plantar digital artery of third digit of foot"
"https://purl.org/ccf/ASCTB-TEMP_medial-pterygoid-plate-of-sphenoid-bone","medial pterygoid plate of sphenoid bone"
"https://purl.org/ccf/ASCTB-TEMP_medial-superior-antimesenteric-ovary","medial superior antimesenteric ovary"
"https://purl.org/ccf/ASCTB-TEMP_medial-superior-mesenteric-ovary","medial superior mesenteric ovary"
"https://purl.org/ccf/ASCTB-TEMP_medial-superior-ovary","medial superior ovary"
"https://purl.org/ccf/ASCTB-TEMP_medial-sural-artery","medial sural artery"
"https://purl.org/ccf/ASCTB-TEMP_median-sacral-crest-of-sacrum","median sacral crest of sacrum"
"https://purl.org/ccf/ASCTB-TEMP_meningohypophyseal-artery","meningohypophyseal artery"
"https://purl.org/ccf/ASCTB-TEMP_mental-foramen-of-mandible","mental foramen of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mental-protuberance-of-mandible","mental protuberance of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mesocolic-coli","mesocolic coli"
"https://purl.org/ccf/ASCTB-TEMP_mesothelium-of-mesosalpinx","mesothelium of mesosalpinx"
"https://purl.org/ccf/ASCTB-TEMP_mesothelium-of-the-uterine-serosa","mesothelium of the uterine serosa"
"https://purl.org/ccf/ASCTB-TEMP_middle-ear-muscle","middle ear muscle"
"https://purl.org/ccf/ASCTB-TEMP_middle-finger-lateral-lymphatic-channel","middle finger lateral lymphatic channel"
"https://purl.org/ccf/ASCTB-TEMP_middle-finger-lateral-lymphatic-channel-2","middle finger lateral lymphatic channel #2"
"https://purl.org/ccf/ASCTB-TEMP_middle-finger-lateral-lymphatic-channel-3","middle finger lateral lymphatic channel #3"
"https://purl.org/ccf/ASCTB-TEMP_middle-finger-medial-lymphatic-channel","middle finger medial lymphatic channel"
"https://purl.org/ccf/ASCTB-TEMP_middle-finger-medial-lymphatic-channel-2","middle finger medial lymphatic channel #2"
"https://purl.org/ccf/ASCTB-TEMP_middle-finger-medial-lymphatic-channel-3","middle finger medial lymphatic channel #3"
"https://purl.org/ccf/ASCTB-TEMP_middle-internal-frontal-artery","middle internal frontal artery"
"https://purl.org/ccf/ASCTB-TEMP_middle-muscle-layer-of-fallopian-tube-ampulla","Middle muscle layer of Fallopian tube ampulla"
"https://purl.org/ccf/ASCTB-TEMP_middle-muscle-layer-of-fallopian-tube-infundibulum","Middle muscle layer of Fallopian tube infundibulum"
"https://purl.org/ccf/ASCTB-TEMP_middle-muscle-layer-of-fallopian-tube-intramural-segment","Middle muscle layer of Fallopian tube intramural segment"
"https://purl.org/ccf/ASCTB-TEMP_middle-muscle-layer-of-fallopian-tube-isthmus","Middle muscle layer of Fallopian tube isthmus"
"https://purl.org/ccf/ASCTB-TEMP_middle-nasal-concha-of-ethmoid-bone","middle nasal concha of ethmoid bone"
"https://purl.org/ccf/ASCTB-TEMP_middle-pharyngeal-artery","middle pharyngeal artery"
"https://purl.org/ccf/ASCTB-TEMP_mucosa","mucosa"
"https://purl.org/ccf/ASCTB-TEMP_mucosa-of-fallopian-tube-ampulla","mucosa of Fallopian tube ampulla"
"https://purl.org/ccf/ASCTB-TEMP_mucosa-of-fallopian-tube-fimbria","mucosa of Fallopian tube fimbria"
"https://purl.org/ccf/ASCTB-TEMP_mucosa-of-fallopian-tube-infundibulum","mucosa of Fallopian tube infundibulum"
"https://purl.org/ccf/ASCTB-TEMP_mucosa-of-fallopian-tube-intramural-segment","mucosa of Fallopian tube intramural segment"
"https://purl.org/ccf/ASCTB-TEMP_mucosa-of-fallopian-tube-isthmus","mucosa of Fallopian tube isthmus"
"https://purl.org/ccf/ASCTB-TEMP_mucosal-arteriole-of-colon","mucosal arteriole of colon"
"https://purl.org/ccf/ASCTB-TEMP_mucosal-venule-of-colon","mucosal venule of colon"
"https://purl.org/ccf/ASCTB-TEMP_multifidus-cervicis-muscle","multifidus cervicis muscle"
"https://purl.org/ccf/ASCTB-TEMP_multifidus-lumborum-muscle","multifidus lumborum muscle"
"https://purl.org/ccf/ASCTB-TEMP_multifidus-thoracis-muscle","multifidus thoracis muscle"
"https://purl.org/ccf/ASCTB-TEMP_multilayer-ovarian-follicle","multilayer ovarian follicle"
"https://purl.org/ccf/ASCTB-TEMP_muscle-layer-of-oviduct-ampulla","muscle layer of oviduct ampulla"
"https://purl.org/ccf/ASCTB-TEMP_muscle-layer-of-oviduct-infundibulum","muscle layer of oviduct infundibulum"
"https://purl.org/ccf/ASCTB-TEMP_muscle-layer-of-oviduct-intramural-segment","muscle layer of oviduct intramural segment"
"https://purl.org/ccf/ASCTB-TEMP_muscle-layer-of-oviduct-isthmus","muscle layer of oviduct isthmus"
"https://purl.org/ccf/ASCTB-TEMP_muscle-of-facial-expression","muscle of facial expression"
"https://purl.org/ccf/ASCTB-TEMP_muscularis-externa","muscularis externa"
"https://purl.org/ccf/ASCTB-TEMP_muscularis-mucosa","muscularis mucosa"
"https://purl.org/ccf/ASCTB-TEMP_muscularis-propria","muscularis propria"
"https://purl.org/ccf/ASCTB-TEMP_musculus-uvulae-muscle","musculus uvulae muscle"
"https://purl.org/ccf/ASCTB-TEMP_myenteric-plexus-of-auerbach","myenteric plexus of Auerbach"
"https://purl.org/ccf/ASCTB-TEMP_mylohyoid-groove-of-mandible","mylohyoid groove of mandible"
"https://purl.org/ccf/ASCTB-TEMP_mylohyoid-line-of-mandible","mylohyoid line of mandible"
"https://purl.org/ccf/ASCTB-TEMP_nasolacrimal-canal-of-maxilla","nasolacrimal canal of maxilla"
"https://purl.org/ccf/ASCTB-TEMP_neck-of-radius-of-radius","neck of radius of radius"
"https://purl.org/ccf/ASCTB-TEMP_nerve","nerve"
"https://purl.org/ccf/ASCTB-TEMP_nerve-of-fallopian-tube-ampulla","nerve of Fallopian tube ampulla"
"https://purl.org/ccf/ASCTB-TEMP_nerve-of-fallopian-tube-fimbria","nerve of Fallopian tube fimbria"
"https://purl.org/ccf/ASCTB-TEMP_nerve-of-fallopian-tube-infundibulum","nerve of Fallopian tube infundibulum"
"https://purl.org/ccf/ASCTB-TEMP_nerve-of-fallopian-tube-intramural-segment","nerve of Fallopian tube intramural segment"
"https://purl.org/ccf/ASCTB-TEMP_nerve-of-fallopian-tube-isthmus","nerve of Fallopian tube isthmus"
"https://purl.org/ccf/ASCTB-TEMP_nerve-of-mesosalpinx","nerve of mesosalpinx"
"https://purl.org/ccf/ASCTB-TEMP_nerves","nerves"
"https://purl.org/ccf/ASCTB-TEMP_neuromeningeal-trunk","neuromeningeal trunk"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-eighth-rib","non-articular facet of tubercle of eighth rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-fifth-rib","non-articular facet of tubercle of fifth rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-first-rib","non-articular facet of tubercle of first rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-fourth-rib","non-articular facet of tubercle of fourth rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-ninth-rib","non-articular facet of tubercle of ninth rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-second-rib","non-articular facet of tubercle of second rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-seventh-rib","non-articular facet of tubercle of seventh rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-sixth-rib","non-articular facet of tubercle of sixth rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-tenth-rib","non-articular facet of tubercle of tenth rib"
"https://purl.org/ccf/ASCTB-TEMP_non-articular-facet-of-tubercle-of-third-rib","non-articular facet of tubercle of third rib"
"https://purl.org/ccf/ASCTB-TEMP_non-penicillar-arteriole-of-spleen","non-penicillar arteriole of spleen"
"https://purl.org/ccf/ASCTB-TEMP_obturator-foramen-of-os-coxa","obturator foramen of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_obturator-groove-of-pubis-of-os-coxa","obturator groove of pubis of os coxa"
"https://purl.org/ccf/ASCTB-TEMP_occipital-belly-of-occipitofrontalis-muscle","occipital belly of occipitofrontalis muscle"
"https://purl.org/ccf/ASCTB-TEMP_occipital-condyle-of-basilar-part-of-occipital-bone","occipital condyle of basilar part of occipital bone"
"https://purl.org/ccf/ASCTB-TEMP_occipitoparietal-transition-region","occipitoparietal transition region"
"https://purl.org/ccf/ASCTB-TEMP_occipitotemporal-fusiform-gyrus-occipital-part","occipitotemporal (fusiform) gyrus, occipital part"
"https://purl.org/ccf/ASCTB-TEMP_occipitotemporal-transition-region","occipitotemporal transition region"
"https://purl.org/ccf/ASCTB-TEMP_odontoid-arcade","odontoid arcade"
"https://purl.org/ccf/ASCTB-TEMP_olecranon-fossa-of-humerus","olecranon fossa of humerus"
"https://purl.org/ccf/ASCTB-TEMP_olecranon-of-ulna","olecranon of ulna"
"UBERON:0001095","caudal vertebra"
"UBERON:0001100","pectoralis minor"
"UBERON:0001105","clavicle bone"
"UBERON:0001107","sternohyoid muscle"
"UBERON:0001108","omohyoid muscle"
"UBERON:0001109","sternothyroid muscle"
"UBERON:0001110","thyrohyoid muscle"
"UBERON:0001112","latissimus dorsi muscle"
"UBERON:0001122","scalenus medius"
"UBERON:0001125","serratus ventralis"
"UBERON:0001128","sternocleidomastoid"
"UBERON:0001130","vertebral column"
"UBERON:0001145","ovarian vein"
"UBERON:0001148","median nerve"
"UBERON:0001174","common bile duct"
"UBERON:0001193","hepatic artery"
"UBERON:0001221","transversus abdominis muscle"
"UBERON:0001222","right ureter"
"UBERON:0001223","left ureter"
"UBERON:0001228","renal papilla"
"UBERON:0001245","anus"
"UBERON:0001253","lamina propria of ureter"
"UBERON:0001256","wall of urinary bladder"
"UBERON:0001259","mucosa of urinary bladder"
"UBERON:0001261","lamina propria of urinary bladder"
"UBERON:0001267","femoral nerve"
"UBERON:0001270","bony pelvis"
"UBERON:0001272","innominate bone"
"UBERON:0001282","intralobular bile duct"
"UBERON:0001295","endometrium"
"UBERON:0001297","serosa of uterus"
"UBERON:0001298","psoas major muscle"
"UBERON:0001302","right fallopian tube"
"UBERON:0001303","left fallopian tube"
"UBERON:0001322","sciatic nerve"
"UBERON:0001327","coccygeus muscle"
"UBERON:0001339","ischiocavernosus muscle"
"UBERON:0001342","mesovarium"
"UBERON:0001350","coccyx"
"UBERON:0001367","external anal sphincter"
"UBERON:0001369","iliacus muscle"
"UBERON:0001370","gluteus maximus"
"UBERON:0001372","psoas minor muscle"
"UBERON:0001373","sartorius muscle"
"UBERON:0001374","biceps femoris"
"UBERON:0001375","semitendinosus"
"UBERON:0001377","quadriceps femoris"
"UBERON:0001378","rectus femoris"
"UBERON:0001379","vastus lateralis"
"UBERON:0001380","vastus medialis"
"UBERON:0001381","semimembranosus muscle"
"UBERON:0001382","pectineus muscle"
"UBERON:0001383","muscle of leg"
"UBERON:0001386","extensor digitorum longus"
"UBERON:0001388","gastrocnemius"
"UBERON:0001389","soleus muscle"
"UBERON:0001391","popliteus muscle"
"UBERON:0001392","flexor hallucis longus"
"UBERON:0001400","iliocostalis thoracis muscle"
"UBERON:0001401","longissimus thoracis muscle"
"UBERON:0001402","longissimus cervicis muscle"
"UBERON:0001405","spinalis thoracis muscle"
"UBERON:0001427","radiale"
"UBERON:0001428","intermedium"
"UBERON:0001429","pisiform"
"UBERON:0001430","distal carpal bone 1"
"UBERON:0001431","distal carpal bone 2"
"UBERON:0001432","distal carpal bone 3"
"UBERON:0001433","distal carpal bone 4"
"UBERON:0001446","fibula"
"UBERON:0001450","calcaneus"
"UBERON:0001451","navicular bone of pes"
"UBERON:0001452","distal tarsal bone 1"
"UBERON:0001453","distal tarsal bone 2"
"UBERON:0001454","distal tarsal bone 3"
"UBERON:0001455","cuboid bone"
"UBERON:0001465","knee"
"UBERON:0001482","muscle of shoulder"
"UBERON:0001492","radial nerve"
"UBERON:0001493","axillary nerve"
"UBERON:0001494","ulnar nerve"
"UBERON:0001495","pectoral muscle"
"UBERON:0001499","muscle of arm"
"UBERON:0001500","muscle of manus"
"UBERON:0001543","popliteal lymph node"
"UBERON:0001557","upper respiratory tract"
"UBERON:0001558","lower respiratory tract"
"UBERON:0001564","mylohyoid muscle"
"UBERON:0001565","geniohyoid muscle"
"UBERON:0001566","cricothyroid muscle"
"UBERON:0001568","muscle of larynx"
"UBERON:0001571","genioglossus muscle"
"UBERON:0001572","hyoglossus muscle"
"UBERON:0001574","palatoglossus muscle"
"UBERON:0001575","extrinsic muscle of tongue"
"UBERON:0001576","intrinsic muscle of tongue"
"UBERON:0001578","orbicularis oculi muscle"
"UBERON:0001582","buccinator muscle"
"UBERON:0001597","masseter muscle"
"UBERON:0001598","temporalis muscle"
"UBERON:0004288","skeleton"
"UBERON:0004293","parasympathetic nerve"
"UBERON:0004315","distal phalanx of pedal digit 1"
"UBERON:0004456","entire sense organ system"
"UBERON:0004527","alveolar process of maxilla"
"UBERON:0004535","cardiovascular system"
"UBERON:0004537","blood vasculature"
"UBERON:0004573","systemic artery"
"UBERON:0004601","rib 1"
"UBERON:0004760","gland of anal canal"
"UBERON:0004883","lung mesenchyme"
"UBERON:0004911","epithelium of female gonad"
"UBERON:0004913","hepatopancreatic ampulla"
"UBERON:0004921","subdivision of digestive tract"
"UBERON:0004923","organ component layer"
"UBERON:0005170","granulosa cell layer"
"UBERON:0005363","inferior vagus X ganglion"
"UBERON:0005467","platysma"
"UBERON:0005897","manus bone"
"UBERON:0005899","pes bone"
"UBERON:0006082","fundus of urinary bladder"
"UBERON:0006134","nerve fiber"
"UBERON:0006321","superior oblique extraocular muscle"
"UBERON:0006558","lymphatic part of lymphoid system"
"UBERON:0006633","coracoid process of scapula"
"UBERON:0006839","dorsal ramus of spinal nerve"
"UBERON:0007119","neck of femur"
"UBERON:0007174","medial border of scapula"
"UBERON:0007175","inferior angle of scapula"
"UBERON:0007228","vestibular nucleus"
"UBERON:0007329","pancreatic duct"
"UBERON:0007829","pectoral girdle bone"
"UBERON:0007830","pelvic girdle bone/zone"
"UBERON:0008523","infrahyoid muscle"
"UBERON:0008529","piriformis muscle"
"UBERON:0008549","prevertebral muscle"
"UBERON:0008571","suprahyoid muscle"
"UBERON:0008895","splanchnocranium"
"UBERON:0009127","epibranchial ganglion"
"UBERON:0009624","lumbar nerve"
"UBERON:0009625","sacral nerve"
"UBERON:0009708","dorsal pancreas"
"UBERON:0009980","condyle of femur"
"UBERON:0009984","medial condyle of femur"
"UBERON:0009991","lateral condyle of tibia"
"UBERON:0010047","oral gland"
"UBERON:0010754","germinal center"
"UBERON:0010933","orbicularis oris muscle"
"UBERON:0010994","coronoid process of ulna"
"UBERON:0011143","upper urinary tract"
"UBERON:0011216","organ system subdivision"
"UBERON:0012373","sympathetic nerve plexus"
"UBERON:0012378","muscle layer of urinary bladder"
"UBERON:0013702","body proper"
"UBERON:0014477","thoracic skeleton"
"UBERON:0014716","interlobular duct"
"UBERON:0014719","intralobular duct"
"UBERON:0014847","vastus intermedius"
"UBERON:0015410","heart plus pericardium"
"UBERON:0018679","thoracic splanchnic nerve"
"UBERON:0019267","gray matter of midbrain"
"UBERON:0034713","cranial neuron projection bundle"
"UBERON:0034728","autonomic nerve"
"UBERON:0034729","sympathetic nerve"
"UBERON:0035549","vasculature of integument"
"UBERON:0036295","renal pelvis/ureter"
"UBERON:1000023","spleen pulp"
"UBERON:8450002","excretory system"
"UBERON:0001872","parietal lobe"
"UBERON:0001880","bed nucleus of stria terminalis"
"UBERON:0001887","internal capsule of telencephalon"
"UBERON:0001903","thalamic reticular nucleus"
"UBERON:0001907","zona incerta"
"UBERON:0001921","reuniens nucleus"
"UBERON:0001922","parafascicular nucleus"
"UBERON:0001925","ventral lateral nucleus of thalamus"
"UBERON:0001927","medial geniculate body"
"UBERON:0001929","supraoptic nucleus"
"UBERON:0001964","least splanchnic nerve"
"UBERON:0001985","corneal endothelium"
"UBERON:0001989","superior cervical ganglion"
"UBERON:0001990","middle cervical ganglion"
"UBERON:0002009","pulmonary nerve plexus"
"UBERON:0002013","superior hypogastric nerve plexus"
"UBERON:0002014","inferior hypogastric nerve plexus"
"UBERON:0002022","insula"
"UBERON:0002023","claustrum of brain"
"UBERON:0002024","internal carotid nerve plexus"
"UBERON:0002033","arrector muscle of hair"
"UBERON:0002042","lymphatic vessel endothelium"
"UBERON:0002051","epithelium of bronchiole"
"UBERON:0002058","main ciliary ganglion"
"UBERON:0002059","submandibular ganglion"
"UBERON:0002074","hair shaft"
"UBERON:0002076","cuticle of hair"
"UBERON:0002077","cortex of hair"
"UBERON:0002122","capsule of thymus"
"UBERON:0002130","cerebellar nuclear complex"
"UBERON:0002150","superior cerebellar peduncle"
"UBERON:0002151","pontine nuclear group"
"http://purl.org/sig/ont/fma/fma44799","Dorsal digital nerve of fourth toe"
"http://purl.org/sig/ont/fma/fma44809","Medial dorsal cutaneous nerve"
"http://purl.org/sig/ont/fma/fma44810","Intermediate dorsal cutaneous nerve"
"http://purl.org/sig/ont/fma/fma44811","Medial branch of superficial fibular nerve"
"http://purl.org/sig/ont/fma/fma44812","Lateral branch of superficial fibular nerve"
"http://purl.org/sig/ont/fma/fma44813","Branch of medial branch of superficial fibular nerve"
"http://purl.org/sig/ont/fma/fma44814","Branch of lateral branch of superficial fibular nerve"
"http://purl.org/sig/ont/fma/fma44829","Articular branch of anterior interosseous nerve"
"http://purl.org/sig/ont/fma/fma44854","Proper palmar digital branch of median nerve to thumb"
"http://purl.org/sig/ont/fma/fma44857","Lateral proper palmar digital branch of median nerve to thumb"
"http://purl.org/sig/ont/fma/fma44858","Medial proper palmar digital branch of median nerve to thumb"
"http://purl.org/sig/ont/fma/fma44859","Proper palmar digital branch of median nerve to index finger"
"http://purl.org/sig/ont/fma/fma44862","Lateral proper palmar digital branch of median nerve to index finger"
"http://purl.org/sig/ont/fma/fma44863","Medial proper palmar digital branch of median nerve to index finger"
"http://purl.org/sig/ont/fma/fma44864","Proper palmar digital branch of median nerve to middle finger"
"http://purl.org/sig/ont/fma/fma44867","Lateral proper palmar digital branch of median nerve to middle finger"
"http://purl.org/sig/ont/fma/fma44868","Medial proper palmar digital branch of median nerve to middle finger"
"http://purl.org/sig/ont/fma/fma44869","Lateral proper palmar digital branch of median nerve to ring finger"
"http://purl.org/sig/ont/fma/fma44889","Common palmar digital branch of ulnar nerve to little finger"
"http://purl.org/sig/ont/fma/fma44897","Medial proper palmar digital branch of ulnar nerve to little finger"
"http://purl.org/sig/ont/fma/fma44903","Lateral proper palmar digital branch of ulnar nerve to little finger"
"http://purl.org/sig/ont/fma/fma44921","Lateral dorsal digital branch of ulnar nerve to little finger"
"http://purl.org/sig/ont/fma/fma44935","Lateral dorsal digital branch of ulnar nerve to ring finger"
"http://purl.org/sig/ont/fma/fma44941","Medial dorsal digital branch of ulnar nerve to ring finger"
"http://purl.org/sig/ont/fma/fma44944","Medial dorsal digital branch of ulnar nerve to middle finger"
"http://purl.org/sig/ont/fma/fma44968","Dorsal digital branch of radial nerve to thumb"
"http://purl.org/sig/ont/fma/fma44980","Dorsal digital branch of radial nerve to index finger"
"http://purl.org/sig/ont/fma/fma44989","Dorsal digital branch of radial nerve to middle finger"
"http://purl.org/sig/ont/fma/fma44992","Medial dorsal digital branch of radial nerve to middle finger"
"http://purl.org/sig/ont/fma/fma44998","Lateral dorsal digital branch of radial nerve to ring finger"
"http://purl.org/sig/ont/fma/fma45306","Anterior branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma45307","Posterior branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma45318","Articular branch of posterior branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma45331","Cutaneous branch of obturator nerve"
"http://purl.org/sig/ont/fma/fma45353","Gluteal branch of posterior femoral cutaneous nerve"
"http://purl.org/sig/ont/fma/fma45776","Clavicular head of sternocleidomastoid"
"http://purl.org/sig/ont/fma/fma46104","Superficial head of flexor pollicis brevis"
"http://purl.org/sig/ont/fma/fma46107","Deep head of flexor pollicis brevis"
"http://purl.org/sig/ont/fma/fma46119","Oblique head of adductor pollicis"
"http://purl.org/sig/ont/fma/fma46120","Transverse head of adductor pollicis"
"http://purl.org/sig/ont/fma/fma46340","Superior belly of omohyoid"
"http://purl.org/sig/ont/fma/fma46341","Inferior belly of omohyoid"
"http://purl.org/sig/ont/fma/fma46609","Straight part of cricothyroid"
"http://purl.org/sig/ont/fma/fma46610","Oblique part of cricothyroid"
"http://purl.org/sig/ont/fma/fma46641","Buccopharyngeal part of superior pharyngeal constrictor"
"http://purl.org/sig/ont/fma/fma46644","Mylopharyngeal part of superior pharyngeal constrictor"
"http://purl.org/sig/ont/fma/fma46647","Glossopharyngeal part of superior pharyngeal constrictor"
"http://purl.org/sig/ont/fma/fma46651","Chondropharyngeal part of middle pharyngeal constrictor"
"http://purl.org/sig/ont/fma/fma46654","Ceratopharyngeal part of middle pharyngeal constrictor"
"http://purl.org/sig/ont/fma/fma46683","Anterior fascicle of palatopharyngeus"
"http://purl.org/sig/ont/fma/fma46684","Posterior fascicle of palatopharyngeus"
"http://purl.org/sig/ont/fma/fma53288","Branch of facial nerve to posterior belly of digastric"
"http://purl.org/sig/ont/fma/fma53403","Nerve to platysma"
"http://purl.org/sig/ont/fma/fma53487","Nerve to stylopharyngeus"
"http://purl.org/sig/ont/fma/fma53524","Branch of recurrent laryngeal nerve to inferior pharyngeal constrictor"
"http://purl.org/sig/ont/fma/fma54404","Nerve to geniohyoid"
"http://purl.org/sig/ont/fma/fma54405","Nerve to styloglossus"
"http://purl.org/sig/ont/fma/fma54406","Nerve to hyoglossus"
"http://purl.org/sig/ont/fma/fma54407","Nerve to genioglossus"
"http://purl.org/sig/ont/fma/fma54408","Nerve to palatopharyngeus"
"http://purl.org/sig/ont/fma/fma6252","Nerve to posterior crico-arytenoid"
"http://purl.org/sig/ont/fma/fma6253","Nerve to lateral crico-arytenoid"
