Whole Person Physiome Table for Endocrine System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Author Name(s):,Jacob C. Scherba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,atrial natriuretic peptide production,,,regulation of systemic arterial blood pressure by atrial natriuretic peptide,regulation of systemic arterial blood pressure by atrial natriuretic peptide,GO:0003050,,,,,,,,,,,,cell,atrium,cardiac atrium,UBERON:0002081,atrial cardiomyocyte,regular atrial cardiac myocyte,CL:0002129,preload,increases,X secretion,atrial natriuretic peptide,,,,,minutes,systemic,circulatory,plasma ANP,,LP15149-5,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,regulation of blood pressure,regulation of blood pressure,GO:0008217,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,atrial natriuretic peptide production,,,regulation of systemic arterial blood pressure by atrial natriuretic peptide,regulation of systemic arterial blood pressure by atrial natriuretic peptide,GO:0003050,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,,does,contraction,,,,,,minutes,,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,regulation of blood pressure,regulation of blood pressure,GO:0008217,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,atrial natriuretic peptide production,,,regulation of systemic arterial blood pressure by atrial natriuretic peptide,regulation of systemic arterial blood pressure by atrial natriuretic peptide,GO:0003050,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,atrial natriuretic peptide,decreases,contraction X,force,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,regulation of blood pressure,regulation of blood pressure,GO:0008217,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,atrial natriuretic peptide production,,,regulation of systemic arterial blood pressure by atrial natriuretic peptide,regulation of systemic arterial blood pressure by atrial natriuretic peptide,GO:0003050,,,,,,,,,,,,tissue,kidney,kidney,UBERON:0002113,glomerular capillary,glomerular capillary,CL:0004212,atrial natriuretic peptide,increases,transport of X from Y to Z,blood,left renal artery,renal glomerulus,,,minutes,circulatory,intra-organ,,,,,,,,,,,,,GFR regulation,regulation of glomerular filtration,GO:0003093,volume regulation,regulation of body fluid levels,GO:0050878,regulation of blood pressure,regulation of blood pressure,GO:0008217,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,34,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,brain natriuretic peptide production,,,,,,,,,,,,,,,,BNP triggers vasodilation and natriuresis in response to increased preload,cell,ventricle,cardiac ventricle,UBERON:0002082,ventricular cardiomyocyte,regular ventricular cardiac myocyte,CL:0002131,,does,X secretion,brain natriuretic peptide,,,"[0, 100]",units = pg/mL,minutes,,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,renal sodium excretion,GO:0035812,vascular relaxation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,ventricle,cardiac ventricle,UBERON:0002082,ventricular cardiomyocyte,regular ventricular cardiac myocyte,CL:0002131,preload,increases,X secretion,brain natriuretic peptide,,,,,minutes,systemic,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,renal sodium excretion,GO:0035812,vascular relaxation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,,does,contraction,,,,,,minutes,,"autocrine, paracrine, intra-organ",plasma BNP,,33762-6,,,,,,,,,,sodium excretion,renal sodium excretion,GO:0035812,vascular relaxation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,kidney,kidney,UBERON:0002113,afferent arteriolar cell,kidney afferent arteriolar cell,CL:1001006,brain natriuretic peptide,decreases,contraction X,force,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",plasma BNP,,33762-6,,,,,,,,,,sodium excretion,renal sodium excretion,GO:0035812,vascular relaxation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,proximal tubule,proximal tubule,UBERON:0004134,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,,does ,X uptake,sodium,,,"[136, 145]",units = mEq/L,minutes,,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,renal sodium excretion,GO:0035812,vascular relaxation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,brain natriuretic peptide production,,,,,,,,,,,,,,,,,cell,proximal tubule,proximal tubule,UBERON:0004134,kidney proximal convoluted tubule epithelial cell,kidney proximal convoluted tubule epithelial cell,CL:1000838,brain natriuretic peptide,decreases,X uptake,sodium,,,,,minutes,circulatory,circulatory,plasma BNP,,33762-6,,,,,,,,,,sodium excretion,renal sodium excretion,GO:0035812,vascular relaxation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,renin production,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,renin is released in response to decreased afferent arteriole pressure,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular cell,juxtaglomerular complex cell,CL:1000618,,does,X secretion,renin,,,"[0.2, 3.6]",units = ng/mL/hr,minutes,,circulatory,plasma renin,,30895-7,,,,,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin ,GO:0001991,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,renin production,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular cell,juxtaglomerular complex cell,CL:1000618,renal blood flow,decreases,X secretion,renin,,,,,minutes,intra-organ,circulatory,plasma renin,,30895-7,,,,,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin ,GO:0001991,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,renin production,renin secretion into blood stream,GO:0002001,,,,,,,,,,,,,,,cell,juxtaglomerular apparatus,juxtaglomerular apparatus,UBERON:0002303,juxtaglomerular cell,juxtaglomerular complex cell,CL:1000618,glomerular capillary blood flow,decreases,X secretion,renin,,,,,minutes,intra-organ,circulatory,plasma renin,,30895-7,,,,,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin ,GO:0001991,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,33,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,angiotensin II production,,,,,,,,,,,,,,,,angiotensin I is cleaved to angiotensin II by angiotensin converting enzyme in the lung endothelial cells,cell,pulmonary capillary,pulmonary capillary,UBERON:0016405,endothelial cell,pulmonary capillary endothelial cell,CL:4028001,,does,X secretion,angiotensin II,,,,,minutes,,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin ,GO:0001991,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,23,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,angiotensin II production,,,,,,,,,,,,,,,,,cell,pulmonary capillary,pulmonary capillary,UBERON:0016405,endothelial cell,pulmonary capillary endothelial cell,CL:4028001,renin,increases,X secretion,angiotensin II,,,,,minutes,circulatory,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin ,GO:0001991,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,23,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,angiotensin II production,,,,,,,,,,,,,,,,angiotensin I is cleaved to angiotensin II by angiotensin converting enzyme in the tubular endothelial cells,cell,proximal tubule,proximal tubule,UBERON:0004134,tubular cells,kidney proximal convoluted tubule epithelial cell,CL:1000838,,does,X secretion,angiotensin II,,,,,minutes,,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin ,GO:0001991,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,39,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,fluid and electrolyte homeostasis,regulation of body fluid levels,GO:0050878,angiotensin II production,,,,,,,,,,,,,,,,,cell,proximal tubule,proximal tubule,UBERON:0004134,tubular cells,kidney proximal convoluted tubule epithelial cell,CL:1000838,renin,increases,X secretion,angiotensin II,,,,,minutes,circulatory,circulatory,plasma angiotensin II,,LP15389-7,,,,,,,,,,RAAS activation,regulation of systemic arterial blood pressure by circulatory renin-angiotensin ,GO:0001991,volume regulation,regulation of body fluid levels,GO:0050878,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,39,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,PGI2 triggers vasodilation and inhibits platelet aggregation,cell,glomerulus,renal glomerulus,UBERON:0000074,glomerular endothelial cell,glomerular endothelial cell,CL:0002188,,does,X secretion,prostacyclin,,,,,minutes,,circulatory,,,,,,,,,,,,,platelet aggregation,platelet aggregation,GO:070527,vascular dilation,vasodilation,GO:0042311,regulation of inflammatory response ,regulation of inflammatory response ,GO:0050727,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,,does,contraction,,,,,,seconds-minutes,,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,platelet aggregation,platelet aggregation,GO:070527,vascular dilation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,prostacyclin,decreases,contraction X,force,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,platelet aggregation,platelet aggregation,GO:070527,vascular dilation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,tissue,blood vessel smooth muscle,blood vessel smooth muscle,UBERON:0004237,smooth muscle cell,smooth muscle cell,CL:0000192,prostacyclin,decreases,contraction X,duration,,,,,minutes,circulatory,"autocrine, paracrine, intra-organ",,,,,,,,,,,,,platelet aggregation,platelet aggregation,GO:070527,vascular dilation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,cell,blood,blood,UBERON:0000178,platelet,platelet,CL:0000233,,does,cell-cell adhesion,,,,,,minutes,,paracrine,,,,,,,,,,,,,platelet aggregation,platelet aggregation,GO:070527,vascular dilation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,inflammation regulation,inflammatory response,GO:0006954,prostacyclin I2 release,prostaglandin secretion,GO:0032310,,,,,,,,,,,,,,,cell,blood,blood,UBERON:0000178,platelet,platelet,CL:0000233,prostacyclin,decreases,cell-cell adhesion,,,,,,minutes,circulatory,paracrine,,,,,,,,,,,,,platelet aggregation,platelet aggregation,GO:070527,vascular dilation,vasodilation,GO:0042311,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,3,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,adiponectin production,adiponectin secretion,GO:0070162,,,,,,,,,,,,,,adiponectin increases insulin sensitivity and generally improves cardiovascular function; reduces steatosis via AMPK and PPARa pathways,cell,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,,does,X secretion,adiponectin,,,"[5, 30]",units = pg/mL,minutes,,circulatory,plasma adiponectin,,,,,,,,,,,,insulin sensitivity,regulation of cellular response to insulin stimulus,GO:1900076,regulation of inflammatory response ,regulation of inflammatory response ,GO:0050727,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,Blood pressure systolic measurement,C01565,Blood pressure diastolic measurement,C01507,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,adiponectin production,adiponectin secretion,GO:0070162,,,,,,,,,,,,,,,Organ system,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,adiponectin,increases,sensivitity to X,insulin,,,,,minutes,circulatory,"paracrine, circulatory",plasma adiponectin,,,,,,,,,,,,insulin sensitivity,regulation of cellular response to insulin stimulus,GO:1900076,regulation of inflammatory response ,regulation of inflammatory response ,GO:0050727,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,,,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,resistin production,,,,,,,,,,,,,,,,resistin decreases insulin sensitivity and is elevated in type II diabetes,cell,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,,does,X secretion,resistin,,,,,minutes,,circulatory,,,,,,,,,,,,,insulin sensitivity,regulation of cellular response to insulin stimulus,GO:1900076,regulation of inflammatory response ,regulation of inflammatory response ,GO:0050727,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,,,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,metabolic regulation,energy homeostasis,GO:0097009,resistin production,,,,,,,,,,,,,,,,,Organ system,white adipose tissue,white adipose tissue,UBERON:0001347,white adipocyte,white adipocyte,CL:0000448,resistin,decreases,sensivitity to X,insulin,,,,,minutes,circulatory,"paracrine, circulatory",,,,,,,,,,,,,insulin sensitivity,regulation of cellular response to insulin stimulus,GO:1900076,regulation of inflammatory response ,regulation of inflammatory response ,GO:0050727,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,10,,,,,,,,,,,,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone mineraliz,GO:0030500,osteocalcin production,,,,,,,,,,,,,,,,osteocalcin is produced by osteoblasts and indicates increased bone turnover,cell,bone,bone tissue,UBERON:0002481,osteoblast,osteoblast,CL:0000062,,does,X secretion,osteocalcin,,,"[9, 38]",units = ng/mL,minutes,,paracrine,plasma osteocaclcin,,,,,,,,,,,,bone remodeling,bone remodeling,GO:0046849,calcium homeostasis,calcium ion homeostasis,GO:0055074,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,5,,,,,,,,,,Laboratory procedure parathyroid hormone plasma value,C22233,Laboratory procedure calcium plasma serum value,C22192,Laboratory procedure calcium urine value,C22194,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone mineraliz,GO:0030500,osteocalcin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteoblast,osteoblast,CL:0000062,osteocalcin,increases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,plasma osteocaclcin,,,,,,,,,,,,bone remodeling,bone remodeling,GO:0046849,calcium homeostasis,calcium ion homeostasis,GO:0055074,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,5,,,,,,,,,,Laboratory procedure parathyroid hormone plasma value,C22233,Laboratory procedure calcium plasma serum value,C22192,Laboratory procedure calcium urine value,C22194,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone mineraliz,GO:0030500,osteocalcin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteoclast,osteoclast,CL:0000092,osteocalcin,increases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,plasma osteocaclcin,,,,,,,,,,,,bone remodeling,bone remodeling,GO:0046849,calcium homeostasis,calcium ion homeostasis,GO:0055074,,,,,,,"Endocrine Physiology, 6th Edition (2023)",ISBN: 9781264278459,5,,,,,,,,,,Laboratory procedure parathyroid hormone plasma value,C22233,Laboratory procedure calcium plasma serum value,C22192,Laboratory procedure calcium urine value,C22194,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone remodeling,GO:0046850,sclerostin production,,,,,,,,,,,,,,,,sclerostin is secreted by osteocytes and inhibits osteoblasts; antagonist of Wnt signaling,cell,bone,bone tissue,UBERON:0002481,osteocyte,osteocyte,CL:0000137,,does,X secretion,sclerostin,,,"[2.5, 4]",units = ng/mL,minutes,,paracrine,,,,,,,,,,,,,bone remodeling,bone remodeling,GO:0046849,calcium homeostasis,calcium ion homeostasis,GO:0055074,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,52,,,,,,,,,,Laboratory procedure parathyroid hormone plasma value,C22233,Laboratory procedure calcium plasma serum value,C22192,Laboratory procedure calcium urine value,C22194,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone remodeling,GO:0046850,sclerostin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteocyte,osteocyte,CL:0000137,sclerostin,decreases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,,,,,,,,,,,,,bone remodeling,bone remodeling,GO:0046849,calcium homeostasis,calcium ion homeostasis,GO:0055074,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,52,,,,,,,,,,Laboratory procedure parathyroid hormone plasma value,C22233,Laboratory procedure calcium plasma serum value,C22192,Laboratory procedure calcium urine value,C22194,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,bone metabolism,regulation of bone remodeling,GO:0046850,sclerostin production,,,,,,,,,,,,,,,,,cell,bone,bone tissue,UBERON:0002481,osteoclast,osteoclast,CL:0000092,sclerostin,decreases,X synthesis,bone tissue,,,,,minutes,paracrine,systemic,,,,,,,,,,,,,bone remodeling,bone remodeling,GO:0046849,calcium homeostasis,calcium ion homeostasis,GO:0055074,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,52,,,,,,,,,,Laboratory procedure parathyroid hormone plasma value,C22233,Laboratory procedure calcium plasma serum value,C22192,Laboratory procedure calcium urine value,C22194,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,iron homeostasis,regulation of body fluid levels,GO:0050878,hepcidin production,,,,,,,,,,,,,,,,hepcidin is secreted by hepatocytes to lower iron levels by downregulating efflux via FPN1,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,hepcidin,,,"[17, 286]",units = ng/mL,minutes,,"paracrine, circulatory",plasma hepcidin,,,,,,,,,,,,iron metabolism,heme metabolic process,GO:0042168,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,45,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,iron homeostasis,regulation of body fluid levels,GO:0050878,hepcidin production,,,,,,,,,,,,,,,,,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,,does,X secretion,iron,,,"[50, 150]",units = µg/dL,minutes,,circulatory,plasma hepcidin,,,,,,,,,,,,iron metabolism,heme metabolic process,GO:0042168,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,45,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,,,,,,,,,,,,
endocrine system,endocrine process,GO:0050886,homeostasis,homeostatic process,GO:0042592,iron homeostasis,regulation of body fluid levels,GO:0050878,hepcidin production,,,,,,,,,,,,,,,,,cell,liver lobule,liver lobule,UBERON:0004647,hepatocyte,hepatocyte,CL:0000182,hepcidin,decreases,X secretion,iron,,,,,minutes,paracrine,circulatory,plasma hepcidin,,,,,,,,,,,,iron metabolism,heme metabolic process,GO:0042168,erythrocyte homeostasis,erythrocyte homeostasis,GO:0034101,,,,,,,"Medical Physiology, 3rd Edition (2017)",ISBN: 9781455743773,45,,,,,,,,,,Laboratory procedure hemoglobin value,C58398,,,,,,,,,,,,
